iter	Passed	Remaining
1193	9444	4690
1194	9449	4681
1195	9453	4671
1196	9463	4664
1197	9467	4654
1198	9476	4647
1199	9482	4638
1200	9487	4629
1201	9492	4619
1202	9502	4612
1203	9511	4605
1204	9519	4597
1205	9527	4589
1206	9534	4581
1207	9540	4572
1208	9550	4566
1209	9560	4559
1210	9565	4549
1211	9574	4542
1212	9584	4535
1213	9592	4527
1214	9602	4520
1215	9612	4513
1216	9622	4506
1217	9631	4499
1218	9637	4490
1219	9642	4481
1220	9653	4474
1221	9662	4467
1222	9669	4459
1223	9678	4451
1224	9683	4442
1225	9689	4433
1226	9699	4426
1227	9708	4419
1228	9717	4412
1229	9726	4404
1230	9735	4397
1231	9745	4390
1232	9751	4381
1233	9760	4373
1234	9769	4366
1235	9775	4357
1236	9784	4350
1237	9793	4343
1238	9802	4335
1239	9811	4328
1240	9822	4321
1241	9831	4314
1242	9841	4307
1243	9850	4299
1244	9858	4291
1245	9867	4284
1246	9873	4275
1247	9878	4266
1248	9888	4259
1249	9894	4250
1250	9903	4243
1251	9913	4236
1252	9923	4229
1253	9930	4220
1254	9937	4212
1255	9946	4205
1256	9956	4197
1257	9961	4188
1258	9969	4181
1259	9974	4171
1260	9983	4164
1261	9991	4156
1262	9996	4147
1263	10005	4139
1264	10010	4130
1265	10019	4123
1266	10028	4115
1267	10037	4108
1268	10047	4101
1269	10056	4093
1270	10065	4086
1271	10075	4079
1272	10082	4070
1273	10091	4063
1274	10098	4055
1275	10104	4046
1276	10113	4039
1277	10118	4030
1278	10126	4022
1279	10133	4013
1280	10142	4006
1281	10151	3998
1282	10160	3991
1283	10165	3982
1284	10173	3974
1285	10180	3966
1286	10189	3958
1287	10198	3951
1288	10206	3943
1289	10211	3934
1290	10216	3925
1291	10226	3918
1292	10235	3910
1293	10244	3903
1294	10253	3895
1295	10261	3887
1296	10269	3879
1297	10279	3872
1298	10288	3865
1299	10297	3857
1300	10304	3849
1301	10313	3841
1302	10319	3833
1303	10323	3823
1304	10328	3814
1305	10333	3805
1306	10342	3798
1307	10351	3790
1308	10359	3782
1309	10367	3774
1310	10374	3766
1311	10383	3759
1312	10392	3751
1313	10401	3744
1314	10410	3736
1315	10416	3728
1316	10426	3721
1317	10436	3713
1318	10445	3706
1319	10454	3698
1320	10463	3691
1321	10468	3682
1322	10476	3674
1323	10486	3667
1324	10495	3659
1325	10504	3652
1326	10514	3644
1327	10523	3637
1328	10532	3629
1329	10541	3622
1330	10551	3615
1331	10556	3606
1332	10564	3598
1333	10573	3590
1334	10580	3582
1335	10589	3574
1336	10594	3565
1337	10601	3557
1338	10609	3549
1339	10619	3542
1340	10628	3534
1341	10637	3527
1342	10644	3519
1343	10650	3510
1344	10659	3502
1345	10669	3495
1346	10674	3486
1347	10683	3479
1348	10689	3470
1349	10695	3462
1350	10701	3453
1351	10708	3445
1352	10713	3436
1353	10723	3429
1354	10732	3421
1355	10740	3413
1356	10747	3405
1357	10756	3398
1358	10765	3390
1359	10774	3382
1360	10781	3374
1361	10791	3367
1362	10800	3359
1363	10809	3352
1364	10818	3344
1365	10825	3336
1366	10832	3328
1367	10838	3319
1368	10845	3311
1369	10854	3303
1370	10863	3296
1371	10872	3288
1372	10882	3281
1373	10888	3273
1374	10898	3265
1375	10907	3258
1376	10912	3249
1377	10918	3240
1378	10924	3232
1379	10933	3224
1380	10943	3217
1381	10951	3209
1382	10961	3201
1383	10970	3194
1384	10977	3186
1385	10983	3177
1386	10992	3170
1387	10996	3161
1388	11006	3153
1389	11015	3146
1390	11024	3138
1391	11029	3129
1392	11037	3121
1393	11046	3114
1394	11057	3107
1395	11066	3099
1396	11074	3091
1397	11080	3083
1398	11090	3075
1399	11099	3068
1400	11105	3059
1401	11110	3051
1402	11115	3042
1403	11120	3033
1404	11129	3025
1405	11134	3017
1406	11143	3009
1407	11150	3001
1408	11159	2993
1409	11166	2985
1410	11171	2976
1411	11180	2969
1412	11185	2960
1413	11193	2952
1414	11198	2943
1415	11202	2935
1416	11209	2926
1417	11215	2918
1418	11221	2910
1419	11231	2902
1420	11237	2894
1421	11246	2886
1422	11255	2879
1423	11265	2871
1424	11275	2864
