YB,F8,e_F8,F12,e_F12,F24,e_F24,F70,e_F70,N8,N12,N24,N70,f_SAT,f_MULTI,f_NOSRC,f_PCONF,f_CEXT
3104.0,,0.4468,0.012,0.4462,0.0191,0.3788,0.1747,1.9478,6,6,6,5,0000,0,1000,1000,0
3105.0,,0.411,0.0098,0.2911,0.0169,0.2313,0.45,0.251,6,6,6,5,0000,1,0000,1000,0
3106.0,35.1916,0.0219,0.5409,0.2325,2.8432,0.1324,28.9073,0.1187,6,6,6,5,0000,1,0000,0000,0
3107.0,,0.1921,0.0348,0.7364,0.2963,0.7269,0.5994,1.1418,6,6,6,5,0000,1,1000,1000,0
3108.0,,0.2976,0.0017,0.9364,0.0023,0.2762,0.0007,96.2538,6,6,6,5,0000,0,1000,1000,0
3109.0,1.7475,0.2232,1.3868,0.1781,6.9719,0.0391,23.6996,0.0505,6,6,6,5,0000,1,0000,0000,0
3110.0,,0.3155,0.0059,0.5204,0.0056,0.3632,0.0413,2.8805,6,6,6,5,0000,0,1000,1000,0
3111.0,,,3.4352,0.3159,,,716.0033,0.0821,0,6,0,5,1010,0,0000,0000,0
3112.0,0.5146,0.152,0.2276,0.278,0.5451,0.0991,7.0682,0.0982,6,6,6,5,0000,0,0000,0000,0
3113.0,,0.3139,0.0082,0.4051,0.0086,0.3619,0.1813,0.7092,6,6,6,5,0000,0,1000,1000,0
3114.0,,0.3441,0.0632,0.4258,0.1169,0.3089,0.9617,0.5933,6,6,6,5,0000,1,0000,1000,0
3115.0,,0.2538,0.0294,0.423,0.0591,0.2998,0.5559,0.6344,6,6,6,5,0000,1,0000,1000,0
3116.0,,0.3334,0.0116,0.5601,0.0055,0.71,0.1385,1.2294,6,6,6,5,0000,1,1000,1000,0
3117.0,,0.115,0.003,0.6296,0.0038,0.4799,0.107,0.9548,6,6,6,5,0000,0,1000,1000,0
3118.0,,0.3505,0.0774,0.5208,0.0844,0.4491,0.9704,0.3254,6,6,6,5,0000,1,0000,1000,0
3119.0,,0.2395,0.0046,0.464,0.0062,0.1722,,0.8514,6,6,6,5,0000,0,1000,1001,0
3120.0,,1.0,0.008,0.5837,0.0107,0.506,,-8.6728,6,6,6,5,0000,0,1000,1001,0
3121.0,,0.1222,0.0019,0.883,0.0026,0.4314,0.0928,0.6365,6,6,6,5,0000,0,1000,1000,0
3122.0,,0.7047,0.0087,0.7798,0.0077,0.8233,0.0411,4.9673,6,6,6,5,0000,0,1000,1000,0
3123.0,,0.6514,,1.33,0.0008,0.2739,,-7.3649,6,6,6,5,0000,0,1000,1101,0
3124.0,0.0391,0.1047,0.0174,0.1677,0.0255,0.1975,,,6,6,6,0,0001,0,0000,0000,0
3125.0,0.1463,0.0638,0.0573,0.1494,0.0997,0.1085,,,6,6,6,0,0001,0,0000,0000,0
3126.0,,0.2499,0.0036,0.5051,0.0052,0.393,0.1696,1.9325,6,6,6,5,0000,0,1000,1000,0
3127.0,,1.4996,,2.2347,0.0203,2.2269,,,6,6,6,0,0001,0,1100,1100,0
3128.0,0.0077,0.4306,0.0039,0.2209,0.005,0.328,,,6,6,6,0,0001,1,0000,0000,0
3129.0,,0.2439,0.0028,0.4956,0.0038,0.342,0.084,0.8017,6,6,6,5,0000,0,0000,1000,0
3130.0,3.4709,0.0292,0.2547,0.2219,0.5728,0.1646,,,6,6,6,0,0001,0,0000,0000,0
3131.0,0.0953,0.1321,0.0501,0.2192,0.0812,0.1054,,,6,6,6,0,0001,0,0000,0000,0
3132.0,,0.2222,,0.7669,0.0029,0.539,0.0453,0.5935,6,6,6,5,0000,0,1000,1100,0
3133.0,0.9134,0.3499,0.2782,0.3825,0.59,0.3124,16.8913,0.2106,6,6,6,5,0000,0,0000,0000,0
3134.0,,0.6029,0.0147,0.5759,0.0256,0.5337,,0.538,6,6,6,5,0000,0,0000,1001,0
3135.0,0.5834,0.3095,0.1697,0.2251,0.3153,0.545,14.6701,0.3407,6,6,6,5,0000,0,0000,0000,0
3136.0,,0.5716,0.0073,0.622,0.0095,0.488,,1.5729,6,6,6,5,0000,0,1000,1001,0
3137.0,,0.4775,0.0101,0.5469,0.0161,0.6166,,8.2186,6,6,6,5,0000,0,1000,1001,0
3138.0,0.1436,0.2047,0.059,0.267,0.075,0.252,,,6,6,6,0,0001,0,0000,0000,0
3139.0,0.025,0.1604,0.0162,0.285,0.1215,0.1747,1.2146,0.2294,6,6,6,5,0000,1,0000,0000,0
3140.0,0.0137,0.4282,,0.3306,0.0054,0.3838,,,6,6,6,0,0001,0,0000,0101,0
3141.0,0.2038,0.6337,0.0937,0.6614,0.2085,0.4759,2.3428,0.3373,6,6,6,5,0000,1,0000,0000,0
3142.0,,0.7512,0.0124,0.7327,0.0197,0.6418,0.0255,12.198,6,6,6,5,0000,0,1000,1000,0
3143.0,,0.2246,,0.6889,0.0019,0.596,0.026,1.4113,6,6,6,5,0000,0,1000,1100,0
3144.0,,0.2934,,0.2472,0.0536,0.282,,0.1568,6,6,6,5,0000,0,0000,1101,0
3145.0,,0.3481,0.0032,0.5111,0.0044,0.5105,0.0513,1.6196,6,6,6,5,0000,0,1000,1000,0
3146.0,,0.3329,0.0068,0.3957,0.0425,0.1855,0.4704,0.3048,6,6,6,5,0000,0,1000,1000,0
3147.0,,0.5254,0.0062,0.4994,0.0071,0.4702,,0.7122,6,6,6,5,0000,0,1000,1001,0
3148.0,,0.5887,,1.1571,0.0302,1.1967,0.6238,1.1835,6,6,6,5,0000,0,0000,1100,0
3149.0,0.1582,0.3059,0.1066,0.3429,0.2963,0.1621,1.6227,0.2579,6,6,6,5,0000,0,0000,0000,0
3150.0,0.163,0.7126,0.0817,0.5391,0.1822,0.4201,,,6,6,6,0,0001,0,0000,0001,0
3151.0,0.0329,1.0656,,0.842,0.0311,0.8506,,,6,6,6,0,0001,0,0000,0101,0
3152.0,3.3799,1.8961,0.1477,0.3613,0.6309,0.2551,15.4863,0.2188,6,6,6,5,0000,0,0000,0000,0
3153.0,,1.1704,0.0043,0.2516,0.0085,0.2311,0.2166,0.5224,6,6,6,5,0000,0,0000,1000,0
3154.0,16.1655,0.4826,0.5898,0.4222,2.9801,0.3016,45.3839,0.4249,6,6,6,5,0000,1,0000,0000,0
3155.0,5.2352,0.0538,0.6224,0.2211,1.6031,0.0993,19.5886,0.1218,6,6,6,5,0000,0,0000,0000,0
3156.0,0.425,0.2175,0.2046,0.2163,0.6494,0.1081,6.6489,0.1312,6,6,6,5,0000,0,0000,0000,0
3157.0,0.0196,0.3731,,0.4709,0.0153,0.3869,,,6,6,6,0,0001,1,0000,0100,0
3158.0,,0.3351,0.0023,0.6013,0.003,0.6829,0.1044,1.5666,6,6,6,5,0000,0,1000,1000,0
3159.0,,0.0455,0.0735,0.2196,0.2119,0.0933,0.469,0.2857,6,6,6,5,0000,0,0000,1000,0
3160.0,,0.2132,0.0023,0.5463,0.0037,0.4619,0.0949,1.4109,6,6,6,5,0000,0,1000,1000,0
3161.0,,0.823,0.0017,1.2804,0.0014,0.6332,,-4.4752,6,6,6,5,0000,0,1000,1001,0
3162.0,,0.5961,,1.1852,0.0013,1.3472,,8.8535,6,6,6,5,0000,0,1000,1101,0
3163.0,,0.2705,0.0106,0.2454,0.0433,0.1554,0.1193,1.3199,6,6,6,5,0000,1,0000,1000,0
3164.0,,0.5506,0.0016,0.6413,0.0022,0.5985,,-4.8982,6,6,6,5,0000,0,1000,1001,0
3165.0,0.0877,0.4512,0.0447,0.5731,0.0646,0.3908,,,6,6,6,0,0001,1,0000,0000,0
3166.0,0.009,0.2933,0.0047,0.6751,0.007,0.4686,,,6,6,6,0,0001,0,0000,0000,0
3167.0,,0.1335,0.0529,0.3217,0.0684,0.2761,0.5214,0.9567,6,6,6,5,0000,0,0000,1000,0
3168.0,,0.0991,0.004,0.3344,0.0047,0.1935,0.0842,0.3759,6,6,6,5,0000,0,0000,1000,0
3169.0,,0.102,0.0515,0.16,0.1018,0.1468,1.2115,0.3523,6,6,6,5,0000,1,0000,1000,0
3170.0,,0.2207,0.0904,0.2217,0.6727,0.3796,0.5331,0.8273,6,6,6,5,0000,0,0000,1000,0
3171.0,,0.1172,0.0056,0.3452,0.0083,0.223,0.2529,0.4603,6,6,6,5,0000,0,1000,1000,0
3172.0,,0.1524,0.005,0.3372,0.0061,0.2456,0.1189,0.395,6,6,6,5,0000,0,1000,1000,0
3173.0,,0.2071,0.0027,0.4552,0.0051,0.3638,0.1054,1.0687,6,6,6,5,0000,0,1000,1000,0
3174.0,,0.1645,0.0022,0.5757,0.0041,0.3584,0.0387,1.3047,6,6,6,5,0000,0,1000,1000,0
3175.0,0.018,0.4934,0.0118,0.4906,0.0157,0.4483,,,6,6,6,0,0001,1,0000,0000,0
3176.0,,0.2416,0.0019,0.497,0.0044,0.1692,0.0994,1.2379,6,6,6,5,0000,0,0000,1000,0
3177.0,0.0855,0.0905,0.0383,0.2611,0.0504,0.1554,0.4481,0.1192,6,6,6,5,0000,1,0000,0000,0
3178.0,2.3384,0.188,0.8403,0.3449,10.6572,0.0702,206.1004,0.1048,7,7,7,6,0000,0,0000,0000,0
3179.0,0.0003,48.5561,0.0024,1.1508,0.0097,0.3741,,,7,7,6,0,0001,0,0000,0000,0
3180.0,0.0385,1.5668,0.0046,1.4213,,0.8218,,,7,7,6,0,0001,1,0010,0011,0
3181.0,,0.3401,0.1272,0.4353,1.2738,0.3086,1.5785,0.708,7,7,7,5,0000,0,0000,1000,0
3182.0,0.0029,0.1052,0.0022,0.4096,0.0024,0.5068,0.049,1.8011,5,5,5,4,0000,0,0000,0000,0
3183.0,0.0061,0.1278,0.0028,0.6224,0.0033,0.4542,,,5,5,5,0,0000,0,0000,0000,0
3184.0,0.0059,,,,,,,0.2924,1,1,1,5,0000,0,0000,0111,0
3185.0,0.1115,0.1056,0.0506,0.3484,0.0806,0.2478,1.2001,0.4176,6,6,6,4,0000,0,0000,0000,0
3186.0,0.0304,0.0572,0.016,0.2767,0.0345,0.1914,,,6,6,5,0,0001,0,0000,0000,0
3187.0,0.2182,0.1872,0.0891,0.3673,0.1812,0.2809,2.1487,0.2788,6,6,6,4,0000,1,0000,0000,0
3188.0,,0.1586,0.0043,0.2471,0.0075,0.3672,0.0525,1.1208,6,6,6,4,0000,1,1000,1000,0
3189.0,0.1027,0.395,0.0603,0.5141,0.1775,0.2517,3.1751,0.1125,6,6,6,4,0000,0,0000,0000,0
3190.0,,0.3411,,0.4061,0.0102,1.6386,0.0717,0.8314,6,6,6,4,0000,0,1100,1100,0
3191.0,0.5263,0.1112,0.2093,0.1902,0.2982,0.1358,4.5811,0.1342,6,6,6,4,0000,0,0000,0000,0
3192.0,,0.1142,0.0012,0.5009,0.0037,0.26,0.0765,0.8736,6,6,6,4,0000,0,1000,1000,0
3193.0,0.0077,0.1212,0.0036,0.3305,0.0041,0.322,,,6,6,6,0,0001,0,0000,0000,0
3194.0,0.3895,0.1069,0.1568,0.2448,0.2996,0.1728,5.2756,0.0701,6,6,6,4,0000,1,0000,0000,0
3195.0,11.925,0.0972,1.88,0.2665,18.3492,0.0574,,,6,6,6,0,0001,0,0000,0000,0
3196.0,0.4145,0.0412,0.1775,0.1789,1.1454,0.0386,,,6,6,6,0,0001,0,0000,0000,0
3197.0,,0.1453,0.0435,0.1534,0.051,0.1984,0.322,0.1125,6,6,6,4,0000,0,0000,1000,0
3198.0,1.5622,0.4462,0.6261,0.5517,1.4096,0.2512,,0.2108,6,6,6,4,0000,0,0000,0001,0
3199.0,,0.1855,0.0026,0.5394,0.0032,0.5254,0.0398,0.8638,6,6,6,4,0000,0,1000,1000,0
3200.0,0.0583,0.3072,0.0219,0.5896,0.0225,0.3813,0.411,0.2354,6,6,6,4,0000,0,0000,0000,0
3201.0,,0.5785,0.0038,0.3314,0.0101,0.1846,,-14.9936,6,6,6,4,0000,0,1000,1001,0
3202.0,0.0057,0.1935,0.002,0.3373,0.0033,0.1937,,,6,6,6,0,0001,0,0000,0000,0
3203.0,0.4262,0.0969,0.1749,0.1947,0.4788,0.0394,5.3361,0.061,6,6,6,4,0000,0,0000,0000,0
3204.0,,0.1693,0.0039,0.2305,0.0039,0.2318,,-23.7027,6,6,6,4,0000,0,1000,1001,0
3205.0,0.0859,0.6921,0.0375,0.8201,0.0341,0.8433,,,6,6,6,0,0001,1,0000,0000,0
3206.0,0.5583,0.3441,0.1922,0.4326,,,21.04,0.1618,6,6,0,4,0010,0,0000,0000,0
3207.0,,0.1779,0.0028,0.2938,0.0042,0.3129,0.0248,6.744,6,6,6,4,0000,0,1000,1000,0
3208.0,0.3035,0.6582,,0.6694,0.1822,0.5432,,0.5142,6,6,6,4,0000,0,0000,0101,0
3209.0,0.3529,0.299,0.148,0.4337,0.6124,0.225,,,6,6,6,0,0001,1,0000,0000,0
3210.0,0.0941,0.4208,0.0413,0.7979,0.0698,0.7585,,,6,6,6,0,0001,0,0000,0000,0
3211.0,,0.4873,,0.7478,0.004,0.8366,0.0049,20.8916,6,6,6,4,0000,0,1000,1100,0
3212.0,,0.5041,,0.8899,0.0794,1.1801,,1.2092,6,6,6,4,0000,0,1100,1101,0
3213.0,2.1976,0.3199,0.7892,0.4246,3.5769,0.1331,78.8414,0.2407,6,6,6,4,0000,1,0000,0000,0
3214.0,,0.3608,0.0028,0.5805,0.0036,0.3478,0.0747,0.3141,6,6,6,4,0000,0,1000,1000,0
3215.0,,0.0998,0.0021,0.4251,0.0029,0.3306,0.059,0.0587,6,6,6,4,0000,0,1000,1000,0
3216.0,,0.2282,,0.1977,0.0155,0.2931,0.0707,1.9118,6,6,6,4,0000,0,1000,1100,0
3217.0,,0.1703,0.0033,0.2782,0.0092,0.3178,0.0721,0.6666,6,6,6,4,0000,0,1000,1000,0
3218.0,,0.1382,0.0361,0.2627,0.0648,0.2352,0.8425,0.1394,6,6,6,4,0000,1,0000,1000,0
3219.0,,0.1159,0.0027,0.3774,0.0034,0.5211,0.0184,1.5585,6,6,6,4,0000,0,1000,1000,0
3220.0,,0.6138,0.0181,0.9994,0.1099,1.0283,0.7327,1.186,6,6,6,4,0000,0,0000,1000,0
3221.0,,0.286,0.0214,0.2124,0.0229,0.2419,,-2.6725,6,6,6,4,0000,1,1000,1001,0
3222.0,,0.2169,0.0042,0.2884,0.0134,0.1693,0.073,1.5825,6,6,6,4,0000,0,1000,1000,0
3223.0,,0.1933,,0.5835,0.0018,0.381,0.0431,1.2429,6,6,6,4,0000,0,1000,1100,0
3224.0,,0.3841,0.0092,0.3378,0.0102,0.425,0.1067,1.6788,6,6,6,4,0000,0,1000,1000,0
3225.0,,0.5609,,0.6157,0.0878,0.7174,1.3603,0.9521,6,6,6,4,0000,0,0000,1100,0
3226.0,,0.7836,,0.9514,0.0017,0.5619,0.0385,0.991,6,6,6,4,0000,0,1000,1100,0
3227.0,,0.1432,0.0046,0.4068,0.0069,0.2245,0.1186,0.9181,6,6,6,4,0000,0,1000,1000,0
3228.0,,0.1189,0.0192,0.2176,0.0307,0.1316,0.5303,0.2888,6,6,6,4,0000,0,0000,1000,0
3229.0,,0.1344,0.0029,0.5367,0.0031,0.3355,0.0256,1.6819,6,6,6,4,0000,0,1000,1000,0
3230.0,0.0064,0.1319,,0.6735,0.0044,0.374,,,6,6,6,0,0001,0,0000,0100,0
3231.0,,0.5113,0.0188,0.568,0.0539,0.1962,,-8.1856,6,6,6,2,0000,0,1000,1001,0
3232.0,0.0068,0.2256,0.0043,0.4542,0.005,0.1468,,,6,6,6,0,0001,0,0000,0000,0
3233.0,,0.1628,0.0031,0.5716,0.0032,0.3768,0.0415,1.5225,6,6,6,4,0000,0,1000,1000,0
3234.0,,0.1756,0.0024,0.6547,0.0055,0.3861,0.08,0.7043,6,6,6,4,0000,0,1000,1000,0
3235.0,,0.3093,0.0027,0.5533,0.0053,0.3154,0.1058,0.4414,6,6,6,4,0000,0,1000,1000,0
3236.0,,0.2145,0.0042,0.5178,0.0059,0.3151,,-10.7818,6,6,6,4,0000,1,1000,1001,0
3237.0,,0.129,0.0022,0.4162,0.0036,0.3509,0.0376,1.5262,6,6,6,4,0000,0,1000,1000,0
3238.0,,0.368,0.0012,0.6596,0.0013,0.578,0.0714,0.5868,6,6,6,4,0000,0,1000,1000,0
3239.0,,0.1435,0.0057,0.3182,0.0079,0.2812,0.153,0.3188,6,6,6,4,0000,0,0000,1000,0
3240.0,0.0545,0.1559,0.0213,0.3209,0.0189,0.4657,,,6,6,6,0,0001,0,0000,0000,0
3241.0,,0.266,0.0023,0.747,0.0024,0.5521,0.0179,2.25,6,6,6,4,0000,0,1000,1000,0
3242.0,,0.5586,0.0037,0.9844,0.0075,0.4072,0.1571,1.091,6,6,6,4,0000,0,1000,1000,0
3243.0,,0.5503,0.0171,0.4916,0.02,0.5797,0.6355,0.9643,6,6,6,4,0000,1,1000,1000,0
3244.0,,0.2811,0.0307,0.3223,0.043,0.3143,0.3546,0.4382,6,6,6,4,0000,1,0000,1000,0
3245.0,,0.9712,0.037,1.513,0.0412,1.3232,0.8368,0.5027,6,6,6,4,0000,0,0000,1000,0
3246.0,1.0767,0.512,0.4624,0.5808,0.5993,0.5569,15.4658,0.6187,6,6,6,4,0000,0,0000,0000,0
3247.0,,16.211,,-21.9833,,1.4019,,0.983,6,6,6,4,0000,0,1111,1111,0
3248.0,,0.1232,0.0028,0.5939,0.0022,0.6372,0.0838,0.7921,6,6,6,4,0000,0,1000,1000,0
3249.0,0.5562,0.1292,2.8348,0.1334,26.3145,0.0578,20.0433,0.1454,6,6,6,4,0000,1,0000,0000,0
3250.0,,0.1069,0.003,0.3143,0.0056,0.2263,0.1159,0.2372,6,6,6,4,0000,0,1000,1000,0
3251.0,,0.1065,0.0103,0.281,0.0039,0.35,0.168,0.7826,6,6,6,4,0000,0,1000,1000,0
3252.0,,1.0748,,0.9825,0.0385,1.0169,,2.0583,6,6,6,4,0000,0,0000,1101,0
3253.0,,0.2179,0.0067,0.3323,0.0111,0.2674,0.2324,0.2402,6,6,6,4,0000,0,0000,1000,0
3254.0,,0.2765,,0.4183,0.0018,0.369,0.039,1.0082,6,6,6,4,0000,0,1000,1100,0
3255.0,,0.1022,0.0062,0.275,0.0088,0.2831,0.1334,0.5502,6,6,6,4,0000,0,0000,1000,0
3256.0,,0.2357,0.0022,0.7015,0.0032,0.3612,,-3.0272,6,6,6,4,0000,0,1000,1001,0
3257.0,,0.1979,0.0025,0.5836,0.0025,0.5454,0.0692,1.4367,6,6,6,4,0000,1,1000,1000,0
3258.0,0.0465,0.6434,0.0329,0.7766,0.0342,0.7423,,,6,6,6,0,0001,1,0000,0000,0
3259.0,,0.1207,0.0017,0.4889,0.0031,0.3711,0.0116,2.628,6,6,6,4,0000,0,1000,1000,0
3260.0,,0.9969,0.0098,0.7009,0.0117,0.6411,,0.5621,6,6,6,4,0000,0,1000,1001,0
3261.0,4.9049,0.028,0.7504,0.1948,1.8898,0.0933,28.1955,0.058,6,6,6,4,0000,0,0000,0000,0
3262.0,0.4581,0.7952,0.1932,0.8741,0.264,0.8357,6.0353,0.5906,6,6,6,4,0000,1,0000,0000,0
3263.0,,-3.9421,,,,,,0.3915,6,0,0,4,0110,0,0000,1001,0
3264.0,0.4308,0.3039,0.1596,0.2661,0.1734,0.3402,2.8325,0.0436,6,6,6,4,0000,0,0000,0000,0
3265.0,,0.2879,0.0103,0.2826,0.0606,0.1301,0.4157,0.3476,6,6,6,4,0000,0,0000,1000,0
3266.0,,0.1968,0.0258,0.3267,0.056,0.2389,0.4624,0.2737,6,6,6,4,0000,1,0000,1000,0
3267.0,,0.8587,,1.1256,0.0056,1.6027,,-4.9977,6,6,6,4,0000,1,1000,1101,0
3268.0,,0.1666,0.0404,0.3967,0.1427,0.335,0.2284,1.3319,6,6,6,4,0000,0,1000,1000,0
3269.0,0.0068,0.4023,0.0044,0.4216,0.0082,0.2854,,,6,6,6,0,0001,1,0000,0000,0
3270.0,0.0351,0.2949,0.0151,0.2889,0.0503,0.2699,0.596,0.5408,6,6,6,4,0000,0,0000,0000,0
3271.0,,0.5619,,0.7894,0.0145,0.8786,,0.9248,6,6,6,4,0000,0,1000,1101,0
3272.0,0.02,0.625,0.0126,0.7946,0.0191,0.6555,,,6,6,6,0,0001,0,0000,0001,0
3273.0,5.4521,0.2363,2.7976,0.1069,20.3343,0.0269,200.1462,0.0571,6,6,6,4,0000,1,0000,0000,0
3274.0,,0.6608,0.0047,1.0365,0.0045,0.5358,0.0679,1.349,6,6,6,4,0000,1,1000,1000,0
3275.0,0.0437,0.4649,0.0194,0.6423,0.0343,0.5332,0.5785,0.7931,6,6,6,4,0000,1,0000,0000,0
3276.0,,0.5249,0.004,0.7729,0.0063,0.5605,0.1706,1.9136,6,6,6,4,0000,0,1000,1000,0
3277.0,0.241,0.293,0.1167,0.3216,0.2043,0.1703,4.8542,0.0506,6,6,6,4,0000,0,0000,0000,0
3278.0,,2.1944,,2.0663,,1.9754,,2.076,6,6,6,4,0000,0,1111,1111,0
3279.0,,0.3179,0.0437,0.3981,0.0556,0.3501,,0.2121,6,6,6,4,0000,0,0000,1001,0
3280.0,,0.8392,,0.6217,0.0358,0.5854,,1.2847,6,6,6,4,0000,0,0000,1101,0
3281.0,3.3564,0.1538,1.6565,0.2252,8.3467,0.1087,54.6765,0.0606,6,6,6,4,0000,1,0000,0000,0
3282.0,,0.7343,0.0207,0.9338,0.0326,0.8141,0.3353,0.6611,6,6,6,4,0000,0,0000,1000,0
3283.0,,0.7674,,0.7998,0.0246,0.6749,,-2.1713,6,6,6,4,0000,0,1000,1101,0
3284.0,0.0248,0.7868,0.0231,0.9878,0.0324,0.8166,,,6,6,6,0,0001,1,0000,0000,0
3285.0,,0.7491,0.0317,0.8213,0.0581,0.7011,,2.3816,6,6,6,4,0000,0,1000,1001,0
3286.0,,0.2345,0.0058,0.488,0.0083,0.3558,0.2026,1.0227,6,6,6,4,0000,0,1000,1000,0
3287.0,,-3.0083,0.0158,0.4491,0.2117,0.3527,,0.7258,6,6,6,4,0000,0,1000,1001,0
3288.0,0.0263,0.0834,0.0107,0.2542,0.0149,0.1319,0.5181,0.1329,6,6,6,4,0000,0,0000,0000,0
3289.0,,0.7719,0.0027,1.0609,0.0038,0.9703,0.0412,1.7024,6,6,6,4,0000,0,1000,1000,0
3290.0,,0.7852,0.0221,1.0151,0.0293,0.8026,,0.9672,6,6,6,4,0000,0,1000,1001,0
3291.0,,0.1796,0.0025,0.4106,0.0033,0.2394,0.0833,1.0296,6,6,6,4,0000,0,1000,1000,0
3292.0,,0.1418,0.0038,0.4,0.0052,0.2028,0.0615,1.6086,6,6,6,4,0000,0,1000,1000,0
3293.0,,0.6422,,0.6815,0.015,0.5035,,4.5258,6,6,6,4,0000,0,1000,1101,0
3294.0,,0.0759,0.0028,0.3644,0.0033,0.1361,0.0028,26.7355,6,6,6,4,0000,0,1000,1000,0
3295.0,,0.7282,,0.7641,0.0257,0.6599,,0.5641,6,6,6,4,0000,0,1000,1101,0
3296.0,2.2115,0.3709,0.7176,0.4712,0.8046,0.4152,27.5376,0.4232,6,6,6,4,0000,1,0000,0000,0
3297.0,0.1892,0.2498,0.0991,0.2677,0.233,0.1785,4.235,0.0582,5,5,5,5,0000,1,0000,0000,0
3298.0,0.6162,0.4837,0.3218,0.346,1.8594,0.3808,33.0417,0.294,5,5,5,5,0000,1,0000,0000,0
3299.0,0.4157,0.1793,0.2142,0.0979,3.8476,0.0529,29.1922,0.0704,5,5,5,5,0000,0,0000,0000,0
3300.0,0.9083,0.2767,0.4921,0.2585,3.9041,0.094,56.3377,0.1408,5,5,5,5,0000,1,0000,0000,0
3301.0,0.319,0.0553,0.1055,0.1782,0.6178,0.0545,14.9466,0.142,5,5,5,5,0000,0,0000,0000,0
3302.0,0.8702,0.346,0.4696,0.3273,5.7672,0.1697,61.6649,0.1291,5,5,5,5,0000,0,0000,0000,0
3303.0,3.3807,0.1831,1.4623,0.1398,13.3465,0.1322,168.1916,0.098,5,5,5,5,0000,1,0000,0000,0
3304.0,0.5371,0.2666,0.2046,0.3516,0.2248,0.4047,5.1349,0.065,5,5,5,5,0000,0,0000,0000,0
3305.0,1.4559,0.2222,0.9784,0.246,10.3359,0.0711,75.2597,0.0679,5,5,5,5,0000,1,0000,0000,0
3306.0,1.6771,0.2636,0.4019,0.5905,0.8029,0.3965,46.1919,0.3602,5,5,5,5,0000,0,0000,0000,0
3307.0,0.1132,0.1777,0.0547,0.2308,0.0965,0.2563,1.3728,0.2402,5,5,5,5,0000,1,0000,0000,0
3308.0,,0.262,0.006,0.2037,0.0306,0.1718,0.2387,0.3972,5,5,5,5,0000,0,0000,1000,0
3309.0,0.0862,0.1375,0.0344,0.3864,0.0379,0.1602,0.8132,0.241,5,5,5,5,0000,1,0000,0000,0
3310.0,,0.4307,0.0128,0.3901,0.0185,0.2668,,0.8782,5,5,5,5,0000,0,1000,1001,0
3311.0,,0.38,0.0527,0.5509,0.0714,0.4466,0.6148,0.3392,5,5,5,5,0000,1,0000,1000,0
3312.0,0.6762,0.3102,0.257,0.1784,0.2595,0.2495,6.8045,0.118,5,5,5,5,0000,0,0000,0000,0
3313.0,0.1404,0.4493,0.0431,0.4129,0.0533,0.4958,2.3499,0.0783,5,5,5,5,0000,1,0000,0000,0
3314.0,4.5556,0.2126,2.197,0.2385,9.6149,0.1318,121.8529,0.2209,5,5,5,5,0000,1,0000,0000,0
3315.0,0.1275,0.2338,0.0413,0.2846,0.0728,0.1899,3.6452,0.177,5,5,5,5,0000,0,0000,0000,0
3316.0,1.3106,0.0858,0.4279,0.2103,1.1937,0.1088,25.9466,0.1196,5,5,5,5,0000,1,0000,0000,0
3317.0,,0.2967,0.0457,0.1739,0.0949,0.0922,1.6669,0.1657,5,5,5,5,0000,0,0000,1000,0
3318.0,0.3159,0.0212,0.1158,0.1279,0.5036,0.0431,5.5125,0.0704,5,5,5,5,0000,0,0000,0000,0
3319.0,0.0521,0.4258,0.0215,0.3859,0.042,0.2345,0.4619,0.1216,5,5,5,5,0000,1,0000,0000,0
3320.0,,0.3149,0.0021,0.9363,0.0031,1.2594,0.0679,0.7667,5,5,5,5,0000,0,1000,1000,0
3321.0,0.0604,1.2138,0.0302,0.7685,0.1797,0.275,1.6081,0.2523,5,5,5,5,0000,1,0000,0000,0
3322.0,0.4068,0.3004,0.1313,0.248,0.4346,0.3915,18.0951,0.0971,5,5,5,5,0000,1,0000,0000,0
3323.0,0.9975,0.1509,0.2817,0.403,2.966,0.1325,36.4901,0.098,5,5,5,5,0000,1,0000,0000,0
3324.0,,0.4098,0.064,0.4779,0.0751,0.3789,1.1631,0.1523,5,5,5,5,0000,0,0000,1000,0
3325.0,0.0836,0.3648,0.0445,0.292,0.0557,0.3526,0.9324,0.2447,5,5,5,5,0000,1,0000,0000,0
3326.0,0.1613,0.5837,0.0618,0.4005,0.2327,0.2391,2.6519,0.2965,5,5,5,5,0000,1,0000,0000,0
3327.0,0.6387,0.1601,0.2534,0.2607,0.413,0.1678,8.1645,0.1712,5,5,5,5,0000,0,0000,0000,0
3328.0,0.2029,0.4372,0.0746,0.4073,0.1294,0.3469,1.5481,0.3181,5,5,5,5,0000,1,0000,0000,0
3329.0,0.1259,0.7303,0.0403,1.1396,0.0759,0.8338,1.4039,0.8051,5,5,5,5,0000,1,0000,0000,0
3330.0,0.0536,0.3301,0.0233,0.7872,0.0309,0.4468,,0.1963,5,5,5,5,0000,0,0000,0001,0
3331.0,0.5678,0.0754,0.2554,0.0417,0.6743,0.0535,8.7215,0.0529,5,5,5,5,0000,0,0000,0000,0
3332.0,0.923,0.3003,0.3485,0.3446,0.9876,0.2161,25.7408,0.1841,5,5,5,5,0000,1,0000,0000,0
